"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","isTrain"
1611,3.04452243772342,"RL",4.45434729625351,9.63567346472181,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1965,1977,"Hip","CompShg","Plywood","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",3.76120011569356,"Unf",0,6.93439720992856,1068,"GasA","TA","Y","SBrkr",7.14282740116162,0,0,7.14282740116162,1,0,1,0,2,0.693147180559945,"TA",7,"Typ",1,"TA","Attchd",1965,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,6,2010,"WD","Normal",NA,0
1612,3.04452243772342,"RL",4.54329478227,9.22177474960185,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,7.26612877955645,1430,"GasA","Ex","Y","SBrkr",7.26612877955645,0,0,7.26612877955645,0,0,2,0,3,0.693147180559945,"Gd",7,"Typ",0,"None","Attchd",2004,"RFn",2,624,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,3,2010,"WD","Normal",NA,0
1613,3.04452243772342,"RL",4.23410650459726,9.38227483588365,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.20414929203594,1344,"GasA","Ex","Y","SBrkr",7.20414929203594,0,0,7.20414929203594,0,0,2,0,3,0.693147180559945,"TA",7,"Typ",1,"Gd","Attchd",2001,"Unf",2,686,"TA","TA","Y",5.79605775076537,0,0,0,0,0,"None","None","None",0,6,2010,"WD","Normal",NA,0
1614,4.79579054559674,"RM",3.46573590279973,7.78113850984502,"Pave","None","Reg","Low","AllPub","Inside","Mod","MeadowV","Norm","Norm","Twnhs","1Story",5,6,1973,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.82001636467413,"Unf",0,3.43398720448515,945,"GasA","Ex","Y","SBrkr",6.85224256905188,0,0,6.85224256905188,1,0.693147180559945,1,0,2,0.693147180559945,"TA",5,"Typ",1,"Po","Attchd",1973,"RFn",1,253,"TA","TA","Y",5.16478597392351,0,4.04305126783455,0,4.69134788222914,0,"None","None","None",0,5,2010,"WD","Normal",NA,0
1615,5.08140436498446,"RM",3.09104245335832,7.29776828253138,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,7,1970,1970,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",5.17614973257383,"Unf",0,5.91620206260743,546,"GasA","Ex","Y","SBrkr",6.30444880242198,6.30444880242198,0,6.99668148817654,0,0,1,1,3,0.693147180559945,"TA",5,"Typ",0,"None","None",0,"None",0,0,"None","None","Y",5.30330490805908,3.29583686600433,0,0,0,0,"None","None","None",0,3,2010,"WD","Normal",NA,0
1616,5.08140436498446,"RM",3.09104245335832,7.55013534248843,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,4,1970,1970,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,6.30444880242198,546,"GasA","Ex","Y","SBrkr",6.30444880242198,6.30444880242198,0,6.99668148817654,0,0,1,1,3,0.693147180559945,"TA",5,"Typ",0,"None","None",0,"None",0,0,"None","None","Y",0,0,0,0,0,0,"None","None","None",0,6,2010,"WD","Normal",NA,0
1617,5.08140436498446,"RM",3.09104245335832,7.54486106865846,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,6,1972,1972,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",5.68697535633982,"Unf",0,5.53338948872752,546,"GasA","TA","Y","SBrkr",6.30444880242198,6.30444880242198,0,6.99668148817654,0,0,1,1,3,0.693147180559945,"TA",5,"Typ",0,"None","Attchd",1972,"Unf",1,286,"TA","TA","Y",0,0,4.17438726989564,0,0,0,"None","None","None",0,6,2010,"WD","Normal",NA,0
1618,3.04452243772342,"RL",3.93182563272433,8.84707231256781,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1971,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",6.1527326947041,"Unf",0,5.98141421125448,864,"GasA","Ex","Y","SBrkr",6.77422388635761,0,0,6.77422388635761,0,0,1,0,3,0.693147180559945,"TA",5,"Typ",0,"None","Detchd",1971,"Unf",1,352,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,6,2010,"ConLD","Normal",NA,0
1619,3.04452243772342,"RL",4.34380542185368,9.46405192485681,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1984,1984,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","Mn","Rec",5.33753807970132,"GLQ",6.3818160174061,3.61091791264422,833,"GasA","TA","Y","SBrkr",6.72623340235875,0,0,6.72623340235875,1,0,1,0,2,0.693147180559945,"Gd",5,"Typ",0,"None","Attchd",1984,"Unf",2,495,"TA","TA","Y",6.06842558824411,0,0,0,0,0,"None","MnPrv","None",0,4,2010,"WD","Normal",NA,0
1620,4.51085950651685,"RL",4.26267987704132,8.94910546953925,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","2Story",5,2,1985,1986,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Po","PConc","TA","TA","No","Unf",0,"Unf",0,7.10414409298753,1216,"GasA","Gd","Y","SBrkr",7.10414409298753,7.10414409298753,0,7.79688034278352,0,0,4,2,4,1.09861228866811,"TA",10,"Typ",0,"None","Attchd",1985,"Unf",2,616,"TA","Fa","Y",5.30330490805908,0,0,0,0,0,"None","None","Shed",6.39859493453521,2,2010,"WD","Normal",NA,0
1621,4.11087386417331,"RL",4.15888308335967,9.2568422056276,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",5,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Rec",6.12905021006055,"Unf",0,5.11799381241676,624,"GasA","Gd","Y","SBrkr",6.4377516497364,6.47850964220857,0,7.15070145759253,0,0,1,1,3,0.693147180559945,"TA",6,"Typ",0,"None","Detchd",1993,"Unf",2,576,"TA","TA","Y",3.13549421592915,0,0,0,0,0,"None","GdWo","None",0,3,2010,"WD","Normal",NA,0
1622,3.93182563272433,"RL",4.23410650459726,9.26340709291287,"Pave","None","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1.5Fin",5,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",6.16751649088834,"Unf",0,5.96357934361845,864,"GasA","TA","Y","SBrkr",6.76272950693188,6.42324696353352,0,7.29979736675816,0,0,2,0,5,0.693147180559945,"TA",8,"Typ",0,"None","Attchd",1969,"Fin",1,275,"TA","TA","Y",5.66296048013595,0,5.63835466933375,0,0,0,"None","None","None",0,4,2010,"WD","Normal",NA,0
1623,3.04452243772342,"RL",4.34380542185368,9.19958271532322,"Pave","None","Reg","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",8,5,1994,1995,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","Gd","Gd","GLQ",7.20191631753163,"LwQ",5.65248918026865,4.00733318523247,1679,"GasA","Ex","Y","SBrkr",7.49776170062257,0,0,7.49776170062257,1,0.693147180559945,2,1,3,0.693147180559945,"Gd",6,"Typ",2,"TA","Attchd",1994,"Unf",2,482,"TA","TA","Y",4.86753445045558,4.17438726989564,5.40717177146012,0,0,0,"None","GdWo","None",0,2,2010,"WD","Normal",NA,0
1624,4.11087386417331,"RL",4.31748811353631,9.46977727898766,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",6,5,1993,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","TA","Mn","GLQ",6.85118492749374,"Unf",0,5.34233425196481,1152,"GasA","Ex","Y","SBrkr",7.05012252026906,6.4707995037826,0,7.49443021503157,1,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"Fa","Attchd",1993,"Fin",2,616,"TA","TA","Y",5.09375020080676,5.74620319054015,0,0,0,0,"None","None","None",0,3,2010,"WD","Normal",NA,0
1625,3.04452243772342,"RL",4.31748811353631,9.47339670460156,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1956,1956,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Fa","Fa","No","Rec",6.33682573114644,"Unf",0,5.76519110278484,882,"GasA","TA","Y","SBrkr",6.78332520060396,0,0,6.78332520060396,0,0,1,0,2,0.693147180559945,"TA",5,"Typ",0,"None","Attchd",1956,"Unf",1,502,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,10,2009,"WD","Normal",NA,0
1626,3.04452243772342,"RL",4.45434729625351,9.23024103368252,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1974,1974,"Hip","CompShg","Plywood","Plywood","BrkFace",6.08904487544685,"TA","TA","CBlock","TA","TA","No","LwQ",6.73933662735717,"Unf",0,6.3818160174061,1434,"GasA","TA","Y","SBrkr",7.26892012819372,0,0,7.26892012819372,1,0,2,0,4,0.693147180559945,"TA",7,"Typ",1,"Gd","Attchd",1974,"RFn",2,528,"TA","TA","Y",4.39444915467244,3.09104245335832,0,0,0,0,"None","None","None",0,6,2009,"WD","Normal",NA,0
1627,4.11087386417331,"RL",4.48863636973214,9.22818029010451,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",6.7428806357919,"Unf",0,4.59511985013459,945,"GasA","Ex","Y","SBrkr",6.85224256905188,6.49828214947643,0,7.38336814699238,0,0,2,1,3,0.693147180559945,"TA",7,"Typ",1,"TA","Attchd",1997,"Fin",2,470,"TA","TA","Y",5.53338948872752,3.43398720448515,0,0,0,0,"None","None","None",0,7,2009,"WD","Normal",NA,0
1628,4.11087386417331,"RL",4.23410650459726,9.37526141408997,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.24174701505964,"Gd","TA","PConc","Gd","TA","Gd","GLQ",6.74641212857337,"Unf",0,5.06890420222023,1008,"GasA","Ex","Y","SBrkr",6.91671502035361,7.15148546390474,0,7.7336835707759,0,0,2,1,4,0.693147180559945,"Gd",9,"Typ",1,"Gd","BuiltIn",2003,"Fin",3,632,"TA","TA","Y",4.79579054559674,3.85014760171006,0,0,0,0,"None","None","None",0,8,2009,"WD","Normal",NA,0
1629,4.39444915467244,"RL",4.11087386417331,9.03610602536485,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1996,1997,"Gable","CompShg","HdBoard","HdBoard","BrkFace",3.49650756146648,"TA","TA","PConc","Gd","TA","No","GLQ",5.65248918026865,"Unf",0,4.61512051684126,384,"GasA","Gd","Y","SBrkr",6.86589107488344,6.50876913697168,0,7.39572160860205,0,0,2,1,3,0.693147180559945,"TA",7,"Typ",1,"TA","BuiltIn",1996,"Fin",2,390,"TA","TA","Y",3.89182029811063,4.29045944114839,0,0,0,0,"None","None","Shed",6.19644412779452,6,2009,"WD","Normal",NA,0
1630,4.79579054559674,"RL",3.36729582998647,8.89521858376562,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2004,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",7.58375630070711,"Unf",0,5.4971682252932,2208,"GasA","Ex","Y","SBrkr",7.83320394864106,0,0,7.83320394864106,1,0,2,0,1,0.693147180559945,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",2,564,"TA","TA","Y",5.20948615284142,4.06044301054642,0,0,0,0,"None","None","None",0,11,2009,"WD","Normal",NA,0
1631,4.79579054559674,"RL",4.12713438504509,8.90666440977005,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,1998,1998,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",5.8348107370626,"Unf",0,6.98286275146894,1418,"GasA","Ex","Y","SBrkr",7.2991214627108,0,0,7.2991214627108,1,0,2,0,2,0.693147180559945,"TA",5,"Typ",0,"None","Attchd",1998,"Fin",2,495,"TA","TA","Y",5.12989871492307,3.78418963391826,0,0,0,0,"None","None","None",0,7,2009,"WD","Normal",NA,0
1632,4.79579054559674,"RL",4.06044301054642,8.98894529119609,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1995,1996,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",6.60934924316738,"Unf",0,6.74170069465205,1587,"GasA","Ex","Y","SBrkr",7.45876269238096,0,0,7.45876269238096,1,0,2,0,2,0.693147180559945,"Gd",6,"Typ",0,"None","Attchd",1995,"RFn",2,528,"TA","TA","Y",3.97029191355212,3.93182563272433,0,0,0,0,"None","None","None",0,9,2009,"WD","Normal",NA,0
1633,4.39444915467244,"RL",4.06044301054642,9.09649955555242,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",5.24702407216049,"Unf",0,5.27811465923052,384,"GasA","Gd","Y","SBrkr",6.62273632394984,6.44888939414686,0,7.23201033166476,0,0,2,1,3,0.693147180559945,"TA",7,"Typ",1,"TA","BuiltIn",1998,"Fin",2,396,"TA","TA","Y",5.54907608489522,0,0,0,0,0,"None","None","None",0,2,2009,"WD","Normal",NA,0
1634,4.11087386417331,"RL",4.11087386417331,8.92279162396964,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",6.16751649088834,"Unf",0,6.16751649088834,952,"GasA","Gd","Y","SBrkr",6.8596149036542,6.52941883826223,0,7.40062057737113,1,0,2,1,3,0.693147180559945,"TA",7,"Typ",1,"TA","Attchd",1998,"Fin",2,440,"TA","TA","Y",0,4.44265125649032,0,0,0,0,"None","None","None",0,10,2009,"WD","Normal",NA,0
1635,4.11087386417331,"RL",4.23410650459726,9.08296144264635,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1994,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",6.39859493453521,"Unf",0,4.68213122712422,707,"GasA","Gd","Y","SBrkr",6.56244409369372,6.69703424766648,0,7.32448997934853,1,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"TA","Attchd",1994,"Fin",2,409,"TA","TA","Y",0,3.85014760171006,0,0,0,0,"None","None","None",0,7,2009,"WD","Normal",NA,0
1636,3.04452243772342,"RL",4.07753744390572,8.88889466937159,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",3.8286413964891,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.07496319796604,1181,"GasA","Ex","Y","SBrkr",7.0825485693553,0,0,7.0825485693553,0,0,2,0,3,0.693147180559945,"Gd",6,"Typ",1,"TA","Attchd",1993,"Unf",2,430,"TA","TA","Y",0,3.09104245335832,0,0,0,0,"None","None","None",0,11,2009,"WD","Normal",NA,0
1637,4.11087386417331,"RL",4.45434729625351,9.38437770918244,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",5,6,1977,1977,"Gable","CompShg","HdBoard","Wd Sdng","BrkFace",5.06259503302697,"TA","TA","PConc","Gd","TA","No","ALQ",5.99396142730657,"Unf",0,6.58340922215876,1122,"GasA","Ex","Y","SBrkr",6.85329909318608,6.89669433162271,0,7.56786260546388,1,0,2,1,3,0.693147180559945,"TA",6,"Typ",1,"TA","Attchd",1977,"Unf",2,567,"TA","TA","P",0,5.17614973257383,0,0,5.30330490805908,0,"None","None","None",0,7,2009,"WD","Normal",NA,0
1638,4.11087386417331,"RL",4.23410650459726,9.49182830026464,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","RRNn","Norm","1Fam","2Story",7,6,1978,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",5.54907608489522,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,6.72503364216684,832,"GasA","TA","Y","SBrkr",7.05185562295589,6.7990558620588,0,7.62608275807238,0,0,2,1,4,0.693147180559945,"Gd",8,"Typ",1,"TA","Attchd",1978,"RFn",2,529,"TA","TA","Y",5.26269018890489,5.26269018890489,0,0,0,0,"None","None","None",0,5,2009,"WD","Abnorml",NA,0
1639,3.04452243772342,"RL",4.39444915467244,9.29917508567667,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1978,1986,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.62497281328427,"TA","TA","PConc","TA","TA","No","LwQ",5.89715386763674,"Unf",0,6.97073007814353,1427,"GasA","TA","Y","SBrkr",7.42177579364465,0,0,7.42177579364465,0,0,2,0,3,0.693147180559945,"TA",7,"Typ",1,"TA","Attchd",1978,"RFn",2,484,"TA","TA","Y",5.53338948872752,4.02535169073515,0,0,0,0,"None","None","None",0,8,2009,"WD","Normal",NA,0
1640,4.11087386417331,"RL",4.23410650459726,9.42456426111574,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,7,1980,1991,"Gable","CompShg","Plywood","Plywood","BrkFace",5.4380793089232,"TA","TA","CBlock","Gd","TA","No","ALQ",6.40191719672719,"Unf",0,6.0913098820777,1043,"GasA","TA","Y","SBrkr",7.33953769540767,7.0343879299155,0,7.89133075766189,0,0,2,1,4,0.693147180559945,"Gd",9,"Typ",1,"TA","BuiltIn",1980,"RFn",2,441,"TA","TA","Y",5.18738580584075,4.44265125649032,0,0,0,0,"None","None","None",0,8,2009,"WD","Normal",NA,0
1641,3.04452243772342,"RL",4.39444915467244,9.31370890495322,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1978,1998,"Gable","CompShg","HdBoard","HdBoard","BrkFace",4.97673374242057,"TA","TA","PConc","TA","TA","No","ALQ",6.72503364216684,"Unf",0,5.73334127689775,1140,"GasA","Gd","Y","SBrkr",7.44307837434852,0,0,7.44307837434852,0,0,2,0,3,0.693147180559945,"TA",7,"Typ",1,"TA","Attchd",1978,"Fin",2,479,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,5,2009,"WD","Normal",NA,0
1642,4.11087386417331,"FV",4.26267987704132,8.8538082749772,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",6.43454651878745,"Unf",0,5.72031177660741,926,"GasA","Ex","Y","SBrkr",6.92461239604856,6.76734312526539,0,7.54168309988211,1,0,2,1,3,0.693147180559945,"Ex",7,"Typ",1,"Ex","Attchd",2003,"RFn",2,581,"TA","TA","Y",0,3.58351893845611,0,0,0,0,"None","None","None",0,6,2009,"WD","Normal",NA,0
1643,4.11087386417331,"FV",4.23410650459726,8.92279162396964,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","RRNn","Norm","1Fam","2Story",8,5,2000,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.96508034560141,1058,"GasA","Ex","Y","SBrkr",6.96508034560141,6.70563909486,0,7.53636393840451,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"TA","Attchd",2000,"Fin",2,588,"TA","TA","Y",0,4.90527477843843,0,0,0,0,"None","None","None",0,3,2009,"WD","Normal",NA,0
1644,4.11087386417331,"FV",4.23410650459726,9.04440384443155,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",5.42053499927229,"ALQ",5.62401750618734,6.15697898558556,972,"GasA","Ex","Y","SBrkr",6.880384082186,6.73340189183736,0,7.50218648660292,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"Gd","Attchd",2002,"RFn",2,565,"TA","TA","Y",5.42053499927229,3.89182029811063,0,0,0,0,"None","None","None",0,10,2009,"WD","Normal",NA,0
1645,3.04452243772342,"RL",4.23410650459726,9.14569517848265,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","PosN","Norm","1Fam","1Story",5,7,1975,1975,"Gable","CompShg","HdBoard","HdBoard","BrkFace",5.08759633523238,"TA","TA","CBlock","Gd","TA","Av","ALQ",7.19593722647557,"LwQ",5.12989871492307,4.79579054559674,1621,"GasA","TA","Y","SBrkr",7.39141523467536,0,0,7.39141523467536,1,0,2,0,3,0.693147180559945,"TA",7,"Typ",2,"Fa","Attchd",1975,"RFn",2,478,"TA","TA","Y",0,0,0,0,6.19644412779452,0,"None","None","None",0,6,2009,"WD","Normal",NA,0
1646,3.04452243772342,"RL",4.36944785246702,9.224341891612,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1974,1974,"Hip","CompShg","Plywood","Plywood","BrkFace",5.28320372873799,"TA","TA","CBlock","TA","TA","No","ALQ",6.7900972355139,"Unf",0,5.43372200355424,1116,"GasA","Ex","Y","SBrkr",7.0184017990692,0,0,7.0184017990692,1,0,2,0,3,0.693147180559945,"TA",6,"Typ",1,"TA","Attchd",1974,"RFn",2,528,"TA","TA","Y",0,0,0,0,0,0,"None","GdWo","None",0,4,2009,"WD","Normal",NA,0
1647,3.04452243772342,"RL",4.45434729625351,9.31027620058878,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,5,1975,1975,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.45676965557216,"Unf",0,6.29341927884648,1176,"GasA","Fa","Y","SBrkr",7.08506429395255,0,0,7.08506429395255,0,0,2,0,3,0.693147180559945,"TA",5,"Typ",1,"TA","Attchd",1975,"Unf",2,506,"TA","TA","Y",3.71357206670431,0,0,0,0,0,"None","None","None",0,8,2009,"WD","Normal",NA,0
1648,3.04452243772342,"RL",4.23410650459726,8.96584549475094,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1970,1970,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,7.07411681619736,1180,"GasA","TA","Y","SBrkr",7.07411681619736,0,0,7.07411681619736,0,0,1,1,2,0.693147180559945,"TA",6,"Typ",0,"None","Attchd",1970,"RFn",2,477,"TA","TA","Y",0,3.8286413964891,0,0,0,0,"None","None","None",0,3,2009,"COD","Normal",NA,0
1649,3.04452243772342,"RL",4.23410650459726,9.04911472347696,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1971,1971,"Gable","CompShg","Plywood","Plywood","BrkFace",5.18738580584075,"TA","TA","CBlock","Gd","TA","No","ALQ",6.21660610108486,"Unf",0,6.29894924685594,1043,"GasA","Ex","Y","SBrkr",6.95749737087695,0,0,6.95749737087695,1,0,1,1,3,0.693147180559945,"TA",6,"Typ",0,"None","Attchd",1971,"Unf",1,336,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,7,2009,"WD","Normal",NA,0
1650,3.04452243772342,"RL",4.11087386417331,8.85922139360813,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1970,1970,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.58892647753352,"Unf",0,4.93447393313069,864,"GasA","TA","Y","SBrkr",6.76272950693188,0,0,6.76272950693188,1,0,1,0,3,0.693147180559945,"TA",5,"Typ",0,"None","Detchd",2001,"Unf",2,576,"TA","TA","Y",5.35185813347607,0,0,0,0,0,"None","GdPrv","None",0,9,2009,"WD","Abnorml",NA,0
1651,3.04452243772342,"RL",4.11087386417331,9.10509096125709,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1971,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",5.48479693349065,"Unf",0,6.4377516497364,864,"GasA","Gd","Y","SBrkr",6.76272950693188,0,0,6.76272950693188,0,0,1,0,3,0.693147180559945,"TA",5,"Typ",0,"None","Detchd",1986,"Unf",2,576,"TA","TA","Y",5.30330490805908,0,0,0,0,0,"None","GdWo","None",0,7,2009,"WD","Normal",NA,0
