"Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","cAlley","cBldgType","cBsmtCond","cBsmtExposure","cBsmtFinType1","cBsmtFinType2","cBsmtQual","cCentralAir","cCondition2","cElectrical","cExterCond","cExterQual","cFence","cFireplaceQu","cFoundation","cFunctional","cGarageCond","cGarageFinish","cGarageQual","cGarageType","cHeating","cHeatingQC","cKitchenQual","cLandContour","cLandSlope","cLotConfig","cLotShape","cMasVnrType","cMiscFeature","cMSSubClass","cMSZoning","cPavedDrive","cPoolQC","cRoofMatl","cRoofStyle","cSaleCondition","cSaleType","cStreet","cUtilities","cNeighborhood","cExterior1st","cExterior2nd","cHouseStyle","BRBR","GLARooms","GQGC","GRGR","OQEC","OQFB","OQGLA","OQTBSF","OQYB","OQYR","logSalePrice","logX1stFlrSF","logX2ndFlrSF","logX3SsnPorch","logBsmtFinSF1","logBsmtFinSF2","logBsmtUnfSF","logEnclosedPorch","logGarageArea","logGrLivArea","logLotArea","logLotFrontage","logLowQualFinSF","logMasVnrArea","logMiscVal","logOpenPorchSF","logPoolArea","logScreenPorch","logTotalBsmtSF","logWoodDeckSF"
1080,20,65,8775,5,5,1994,1994,0,495,0,495,990,990,0,0,990,0,0,1,0,3,1,5,0,1996,1,299,0,64,0,0,0,0,0,4,3,126000,0,1,3,0,5,5,4,1,0,1,3,3,0,0,1,0,3,0,3,1,1,4,3,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.693147180559945,5.29330482472449,1.38629436111989,0.50661627824897,2.77258872223978,1.79175946922805,8.50734485536142,8.50734485536142,9.20743615882879,9.20743615882879,11.7440451224101,6.89871453432999,0,0,6.20657592672493,0,6.20657592672493,0,5.7037824746562,6.89871453432999,9.07977600195507,4.18965474202643,0,0,0,4.17438726989564,0,0,0,0
1081,20,80,11040,6,7,1971,2004,144,656,0,602,1258,1258,0,0,1258,0,1,2,0,3,1,5,0,1971,2,528,55,0,0,216,0,0,0,10,2,145000,0,1,3,0,3,5,3,1,0,1,4,4,0,0,0,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,2,2,1,1,0,2,2,1.75985,-0.287682072451781,5.53180720991639,1.94591014905531,0.608809702750619,3.2188758248682,2.56494935746154,8.92917038313962,8.92917038313962,9.37814033225112,9.39474309497396,11.8844959179307,7.13807303404435,0,5.37989735354046,6.48768401848461,0,6.40191719672719,0,6.2709884318583,7.13807303404435,9.30937089543914,4.39444915467244,0,4.97673374242057,0,0,0,0,0,4.02535169073515
1082,20,75,7500,5,5,1963,1963,0,824,0,216,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,1963,1,308,0,0,220,0,0,0,0,6,0,133000,0,1,3,0,3,5,3,1,0,1,3,3,1,0,0,0,3,1,3,1,1,2,3,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.34233425196481,1.38629436111989,0.526491643523895,2.77258872223978,1.79175946922805,8.55660619377307,8.55660619377307,9.19176898639075,9.19176898639075,11.7981119259726,6.94793706861497,0,0,6.71538338633468,0,5.37989735354046,5.39816270151775,5.73334127689775,6.94793706861497,8.92279162396964,4.33073334028633,0,0,0,0,0,0,0,0
1083,20,70,8749,7,5,2002,2002,100,0,0,1459,1459,1459,0,0,1459,0,0,2,0,3,1,6,1,2002,2,527,192,39,0,0,0,0,0,9,3,192000,0,1,3,0,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.49785105222311,1.94591014905531,0.679136587016534,3.09104245335832,2.70805020110221,9.23151460720759,9.23151460720759,9.54788346359889,9.54788346359889,12.1652558593297,7.28619171470238,0,0,0,0,7.28619171470238,0,6.26909628370626,7.28619171470238,9.07680897935166,4.26267987704132,0,4.61512051684126,0,3.68887945411394,0,0,0,5.26269018890489
1084,20,80,8800,6,6,1964,1964,425,553,0,698,1251,1251,0,0,1251,1,0,1,0,3,1,6,2,1964,1,461,0,116,0,0,0,0,700,3,4,160000,0,1,3,0,2,5,3,1,0,1,3,3,1,4,0,0,3,1,3,1,1,3,3,1,1,0,1,1,0,1,3,1,0,0,1,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.34472373936219,1.38629436111989,0.60626910616512,2.94443897916644,1.94591014905531,8.923591197573,8.923591197573,9.37458281537023,9.37458281537023,11.9829353441964,7.13249755166004,0,0,6.31716468674728,0,6.54965074223381,0,6.13556489108174,7.13249755166004,9.08262063037381,4.39444915467244,0,6.05443934626937,6.55250788703459,4.76217393479776,0,0,0,0
1085,60,38.3994,13031,6,5,1995,1996,0,592,0,99,691,691,807,0,1498,0,0,2,1,3,1,6,1,1995,2,409,315,44,0,0,0,0,0,7,4,187500,0,1,3,0,3,5,4,1,0,1,3,3,0,3,1,0,3,1,3,1,1,4,3,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.52412403528173,1.94591014905531,0.692227273600249,2.94443897916644,2.56494935746154,9.1037568865734,8.33014046024638,9.39024233725137,9.39074342294751,12.1415394577117,6.53958595561767,6.69456205852109,0,6.38519439899773,0,4.60517018598809,0,6.01615715969835,7.3125534981026,9.47516315028188,3.67375058776154,0,0,0,3.80666248977032,0,0,0,5.75574221358691
1086,85,73,9069,6,6,1992,1992,0,747,0,189,936,996,0,0,996,1,0,1,0,2,1,5,0,1992,2,564,120,0,0,0,0,0,0,4,0,147000,0,1,3,2,5,5,4,1,0,1,3,3,0,0,1,0,3,0,3,1,1,5,4,1,1,0,1,0,0,0,3,1,0,0,0,3,3,1,1,0,1,1,1.35074,-0.405465108108164,5.29931686688112,1.94591014905531,0.509022284944525,2.94443897916644,1.94591014905531,8.69567404882425,8.63355299253243,9.38873757187798,9.38873757187798,11.8981946684588,6.90475076996184,0,0,6.61740297797448,0,5.24702407216049,0,6.33682573114644,6.90475076996184,9.11272754310918,4.30406509320417,0,0,0,0,0,0,0,4.79579054559674
1087,160,82.446,1974,4,5,1973,1973,0,334,0,212,546,546,546,0,1092,0,0,1,1,3,1,6,0,1973,1,286,120,96,0,0,0,0,0,5,0,83500,0,1,3,0,2,5,3,1,0,1,3,3,0,0,0,0,3,1,3,1,1,3,3,1,1,0,1,0,0,0,2,1,0,0,0,3,3,1,1,0,2,2,2.10051,-0.287682072451781,5.20948615284142,1.38629436111989,0.546751341229003,2.56494935746154,1.6094379124341,8.38228942895144,7.68937110752969,8.9737315697084,8.9737315697084,11.3326138868151,6.30444880242198,6.30444880242198,0,5.81413053182507,0,5.36129216570943,0,5.65948221575962,6.99668148817654,7.58832367733522,4.42419971606508,0,0,0,4.57471097850338,0,0,0,4.79579054559674
1088,60,85,10574,8,5,2005,2006,0,0,0,1082,1082,1082,871,0,1953,0,0,2,1,3,1,9,1,2005,3,1043,160,50,0,0,0,0,0,5,1,252000,0,1,3,1,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,4,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.38449506278909,2.30258509299405,0.833491902988191,3.2188758248682,2.83321334405622,9.6566274746046,9.06612352121577,9.68290322361684,9.68340182132116,12.4371883347397,6.98749024700099,6.77078942390898,0,0,0,6.98749024700099,0,6.95081476844258,7.57763383260273,9.26624800391448,4.45434729625351,0,0,0,3.93182563272433,0,0,0,5.08140436498446
1089,160,24,2522,7,5,2004,2004,50,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,0,0,4,4,137500,0,0,3,0,4,5,4,1,0,1,3,4,0,0,1,3,3,0,3,0,1,5,4,1,1,0,1,1,0,0,2,1,0,0,0,3,3,1,1,0,2,2,2.10051,-0.287682072451781,5.50184113099259,1.94591014905531,0.760224575007237,3.09104245335832,2.70805020110221,9.38965741974984,8.82335348511379,9.54888189471877,9.54888189471877,11.8313864687896,6.87832646829133,6.60665018619822,0,0,0,6.87832646829133,0,5.9427993751267,7.44424864949671,7.83320394864106,3.2188758248682,0,3.93182563272433,0,3.71357206670431,0,0,0,0
1090,120,37,3316,8,5,2005,2005,0,1039,0,208,1247,1247,0,0,1247,1,0,1,1,1,1,4,1,2005,2,550,0,84,0,0,0,0,0,4,4,197000,0,1,3,0,5,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,4,1,0,0,0,3,3,1,1,0,1,1,1.75985,0.405465108108164,5.74540414934702,1.94591014905531,0.604814433421088,3.2188758248682,2.19722457733622,9.20803772291351,9.20803772291351,9.68290322361684,9.68290322361684,12.1909640838494,7.12929754892937,0,0,6.94697599213542,0,5.34233425196481,0,6.31173480915291,7.12929754892937,8.10681603894705,3.63758615972639,0,0,0,4.44265125649032,0,0,0,0
1091,90,60,8544,3,4,1950,1950,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1987,2,400,0,0,0,0,0,0,0,6,1,92900,0,0,1,0,1,1,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,2,3,1,1,0,1,0,0,0,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,0,5.16096917539681,1.94591014905531,0.526491643523895,2.30258509299405,1.94591014905531,8.04590874227078,0,8.67436786578824,8.67436786578824,11.4392896890066,6.94793706861497,0,0,0,0,0,0,5.99396142730657,6.94793706861497,9.05310159554969,4.11087386417331,0,0,0,0,0,0,0,0
1092,160,24,2160,7,5,1999,2000,212,510,0,90,600,624,628,0,1252,1,0,2,1,2,1,4,0,1999,2,462,0,48,0,0,0,0,0,3,2,160000,0,0,3,0,2,5,4,1,0,1,3,4,0,0,1,0,3,0,3,0,1,5,4,1,1,0,1,1,0,0,4,1,0,0,0,3,3,1,1,0,1,1,2.10051,0.287682072451781,5.74939298590825,1.94591014905531,0.606632443955071,3.09104245335832,2.70805020110221,9.07852179735533,8.34307787116938,9.54638394530584,9.54688403461792,11.9829353441964,6.4377516497364,6.44413125670044,0,6.2363695902037,0,4.51085950651685,0,6.13772705408623,7.13329595489607,7.67832635650689,3.2188758248682,0,5.36129216570943,0,3.89182029811063,0,0,0,0
1093,50,60,8400,6,5,1925,1950,0,423,0,758,1181,1390,304,0,1694,0,0,2,0,4,1,7,1,1925,2,576,342,0,128,0,0,0,0,6,2,136500,0,1,3,0,2,5,3,1,0,1,3,3,0,4,1,0,3,0,3,0,1,2,3,0,1,0,1,0,0,0,3,1,0,0,0,3,3,1,1,0,1,1,1.43116,-0.510825623765991,5.49306144334055,1.94591014905531,0.755540374432256,2.94443897916644,2.56494935746154,9.22670572606245,8.86601739881026,9.35452729228868,9.36742958721896,11.8240872195876,7.23777819192344,5.72031177660741,0,6.04973345523196,0,6.63200177739563,4.85981240436167,6.3578422665081,7.43543801981455,9.03610602536485,4.11087386417331,0,0,0,0,0,0,0,5.83773044716594
1094,20,71,9230,5,8,1965,1998,166,661,0,203,864,1200,0,0,1200,1,0,1,1,1,1,6,0,1977,2,884,0,64,0,0,0,0,0,10,4,146000,0,1,3,1,5,5,3,1,0,1,3,3,1,0,0,0,3,0,3,0,1,4,4,1,1,0,1,1,0,1,3,1,0,0,1,3,3,1,1,0,1,1,1.75985,0.405465108108164,5.30330490805908,1.94591014905531,0.587561613048177,2.77258872223978,1.79175946922805,8.69968140098951,8.37124213593193,9.19278721272859,9.20943996673302,11.8913687499821,7.09090982207998,0,0,6.49526555593701,0,5.31811999384422,0,6.78558764500793,7.09090982207998,9.13032266399015,4.27666611901606,0,5.11799381241676,0,4.17438726989564,0,0,0,0
1095,20,74,5868,5,7,1956,2000,0,248,240,448,936,936,0,0,936,1,0,1,0,2,1,4,0,1956,1,308,0,0,80,0,160,0,0,5,0,129000,0,1,3,0,2,3,3,1,0,1,3,3,0,0,0,0,3,1,3,1,1,5,3,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.45958551414416,1.38629436111989,0.484697680171697,2.77258872223978,1.79175946922805,8.45126704130007,8.45126704130007,9.18819700729049,9.21044036697652,11.7675754352517,6.84268328223842,0,0,5.51745289646471,5.48479693349065,6.10702288774225,4.39444915467244,5.73334127689775,6.84268328223842,8.67743954055833,4.31748811353631,0,0,0,0,0,5.08140436498446,5.08140436498446,0
1096,20,78,9317,6,5,2006,2006,0,24,0,1290,1314,1314,0,0,1314,0,0,2,0,3,1,6,1,2006,2,440,0,22,0,0,0,0,0,3,3,176432,0,1,3,0,5,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,4,4,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.39362754635236,1.94591014905531,0.628905400833525,2.94443897916644,2.56494935746154,8.97271749939714,8.97271749939714,9.39574051837974,9.39574051837974,12.0806964798884,7.18159194461187,0,0,3.2188758248682,0,7.16317239084664,0,6.08904487544685,7.18159194461187,9.13970329237674,4.36944785246702,0,0,0,3.13549421592915,0,0,0,0
1097,70,60,6882,6,7,1914,2006,0,0,0,684,684,773,582,0,1355,0,0,1,1,3,1,7,0,2004,0,0,136,0,115,0,0,0,0,3,3,127000,0,1,3,0,4,5,3,1,0,1,3,3,0,0,1,0,0,0,0,0,1,3,4,1,1,0,1,0,0,0,2,1,0,0,0,3,3,1,1,0,1,1,2.10051,-0.287682072451781,5.27079933765414,0,0.643366408527065,2.94443897916644,1.94591014905531,9.00343919620784,8.31996102188653,9.3487971151232,9.39574051837974,11.7519502394255,6.65157187358973,6.36818718635049,0,0,0,6.52941883826223,4.75359019110636,0,7.21229446850034,8.83680988239836,4.11087386417331,0,0,0,0,0,0,0,4.91998092582813
1098,120,58.2816,3696,8,5,1986,1986,0,0,0,1074,1074,1088,0,0,1088,0,0,1,1,2,1,5,0,1987,2,461,0,74,137,0,0,0,0,10,3,170000,0,1,3,0,4,5,4,1,0,1,3,4,0,0,0,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,1,1,1,1.75985,0,5.38724357574244,1.94591014905531,0.545207392338592,3.2188758248682,2.19722457733622,9.07165285220229,9.05870319731322,9.67338232488837,9.67338232488837,12.043559598368,6.99301512293296,0,0,0,0,6.98007594056176,4.92725368515721,6.13556489108174,6.99301512293296,8.21527695893663,4.0822989711769,0,0,0,4.31748811353631,0,0,0,0
1099,50,50,6000,4,6,1936,1950,0,672,0,0,672,757,567,0,1324,0,0,1,0,3,1,6,0,1936,1,240,0,0,0,0,0,0,0,7,1,128000,0,1,3,0,2,5,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,3,3,1,1,0,1,0,0,0,2,1,0,0,0,3,3,1,1,0,1,1,1.43116,-0.693147180559945,5.40117475198774,1.38629436111989,0.632451805852177,2.56494935746154,1.6094379124341,8.57489590154453,7.89692465626886,8.95480275285097,8.96200720958831,11.7597933553712,6.63068338564237,6.34212141872115,0,6.51174532964473,0,0,0,5.48479693349065,7.18916773842032,8.69968140098951,3.93182563272433,0,0,0,0,0,0,0,0
1100,20,82,11880,7,5,1978,1978,206,704,0,567,1271,1601,0,0,1601,0,0,2,0,3,1,7,1,1978,2,478,0,0,0,0,0,0,0,4,1,157000,0,1,3,0,3,5,4,1,0,1,3,3,0,3,0,0,3,1,3,1,1,3,3,1,1,0,0,1,0,1,3,1,0,0,0,2,2,1,1,0,1,1,1.75985,-0.287682072451781,5.4368363006836,1.94591014905531,0.725998097702537,3.09104245335832,2.70805020110221,9.32438308801684,9.09358181136599,9.53582388165471,9.53582388165471,11.9640074537369,7.3790081276283,0,0,6.55819780281227,0,6.34212141872115,0,6.17170059741091,7.3790081276283,9.38269576445829,4.4188406077966,0,5.33271879326537,0,0,0,0,0,0
1101,30,60,8400,2,5,1920,1950,0,290,0,0,290,438,0,0,438,0,0,1,0,1,1,3,0,1930,1,246,0,0,0,0,0,0,0,1,1,60000,0,1,2,0,2,5,3,0,0,0,3,3,0,0,0,0,3,0,3,0,1,3,2,0,1,0,1,0,0,0,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,0,4.99043258677874,1.38629436111989,0.256076969686498,1.94591014905531,1.09861228866811,6.77650699237218,6.36475075685191,8.2534880283459,8.26898820950666,11.002116507732,6.08449941307517,0,0,5.67332326717149,0,0,0,5.50938833662798,6.08449941307517,9.03610602536485,4.11087386417331,0,0,0,0,0,0,0,0
1102,20,61,9758,5,5,1971,1971,0,412,287,251,950,950,0,0,950,0,0,1,0,3,1,5,0,1981,1,280,0,0,0,0,0,0,0,7,3,119500,0,1,3,0,2,3,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,3,3,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.25227342804663,1.38629436111989,0.49042657300642,2.77258872223978,1.79175946922805,8.46611040118692,8.46611040118692,9.1958356857733,9.1958356857733,11.6910800185195,6.85751406254539,0,0,6.02344759296103,5.66296048013595,5.52942908751142,0,5.63835466933375,6.85751406254539,9.18594521514146,4.12713438504509,0,0,0,0,0,0,0,0
1103,20,70,7000,5,7,1960,2002,45,588,0,422,1010,1134,0,0,1134,0,0,1,0,2,1,6,0,1960,1,254,0,16,0,0,0,0,0,4,3,135000,0,1,3,0,2,5,3,1,0,1,3,3,1,0,0,0,3,1,3,1,1,5,3,1,1,0,1,1,0,1,3,1,0,0,0,2,3,1,1,0,1,1,1.75985,-0.405465108108164,5.24702407216049,1.38629436111989,0.562820493018018,2.77258872223978,1.79175946922805,8.64312074801403,8.52734152246805,9.19023970026918,9.21143976741948,11.8130374648005,7.0343879299155,0,0,6.37842618365159,0,6.04737217904628,0,5.54126354515843,7.0343879299155,8.8538082749772,4.26267987704132,0,3.8286413964891,0,2.83321334405622,0,0,0,0
1104,20,79,8910,6,6,1959,1959,0,655,0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,1954,2,539,0,0,192,0,0,0,0,7,4,159500,0,1,3,1,3,5,3,1,0,1,3,3,0,2,0,0,3,1,3,1,1,5,3,1,1,0,1,0,0,1,3,1,0,0,1,3,3,1,1,0,2,2,1.75985,-0.693147180559945,5.29831736654804,1.94591014905531,0.585337544632718,2.94443897916644,1.94591014905531,8.87696334026227,8.27664912542186,9.37203396097417,9.37203396097417,11.9798054707799,7.08590146436561,0,0,6.48616078894409,0,0,5.26269018890489,6.29156913955832,7.08590146436561,9.09504174761272,4.38202663467388,0,0,0,0,0,0,0,0
1105,160,24,2016,5,5,1970,1970,304,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,1970,2,440,0,0,0,0,0,0,0,4,3,106000,0,1,3,0,4,5,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,3,3,1,1,0,1,1,0,0,2,1,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.38449506278909,1.94591014905531,0.624633046165626,2.77258872223978,2.39789527279837,8.78124833323686,8.05547514175727,9.19532825185568,9.19532825185568,11.571203807012,6.44730586254121,6.51174532964473,0,0,0,6.44730586254121,0,6.08904487544685,7.17242457712485,7.60936653795421,3.2188758248682,0,5.72031177660741,0,0,0,0,0,0
1106,60,98,12256,8,5,1994,1995,362,1032,0,431,1463,1500,1122,0,2622,1,0,2,1,3,1,9,2,1994,2,712,186,32,0,0,0,0,0,4,0,325000,0,1,3,2,5,5,5,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,1,1,1,2.10051,0,5.67789470370407,1.94591014905531,1.01055125940475,3.2188758248682,2.83321334405622,9.95118187839879,9.36777137992501,9.677402178301,9.67790352568256,12.6915835382302,7.31388683163346,7.02375895473844,0,6.94022246911964,0,6.06842558824411,0,6.5694814204143,7.87207397986687,9.41385248134116,4.59511985013459,0,5.89440283426485,0,3.49650756146648,0,0,0,5.23110861685459
1107,20,114,10357,7,5,1990,1991,0,738,0,172,910,1442,0,0,1442,1,0,2,0,3,1,6,1,1990,2,719,0,244,0,0,0,0,0,5,3,179900,0,1,3,1,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,4,4,1,1,0,0,0,0,1,3,1,0,0,1,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.48617910371761,1.94591014905531,0.673376319241337,3.09104245335832,2.70805020110221,9.21979553074694,8.75951172211649,9.54187185170622,9.54237420199846,12.1001619785669,7.27447955877387,0,0,6.6052979209482,0,5.15329159449778,0,6.5792512120101,7.27447955877387,9.24551444698384,4.74493212836325,0,0,0,5.50125821054473,0,0,0,0
1108,60,168,23257,7,5,2006,2006,0,0,0,868,868,887,1134,0,2021,0,0,2,1,3,1,9,1,2006,2,422,0,100,0,0,0,0,0,9,4,274725,0,1,4,0,4,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,0,1,1,0,0,0,1,3,1,0,0,0,4,5,1,1,0,2,2,2.10051,0,5.41856649469961,1.94591014905531,0.852989275827709,3.09104245335832,2.70805020110221,9.55732855032537,8.71226643213535,9.54987932996818,9.54987932996818,12.5235295163121,6.78897174299217,7.0343879299155,0,0,0,6.76734312526539,0,6.04737217904628,7.61184239958042,10.054404437853,5.12989871492307,0,0,0,4.61512051684126,0,0,0,0
1109,60,70.3326,8063,6,5,2000,2000,0,0,0,924,924,948,742,0,1690,0,0,2,1,3,1,7,1,2000,2,463,100,48,0,0,0,0,0,11,3,181000,0,1,3,0,4,5,4,1,0,1,3,3,0,3,1,0,3,1,3,1,1,5,3,1,1,0,1,0,0,1,3,1,0,0,0,2,3,1,1,0,2,2,2.10051,0,5.49070711617891,1.94591014905531,0.754287539671095,2.94443897916644,2.56494935746154,9.224341891612,8.62065189978447,9.39274525863144,9.39274525863144,12.1062578350946,6.85540879860993,6.61069604471776,0,0,0,6.82979373751242,0,6.13988455222626,7.43307534889858,8.99516499031115,4.26735344592707,0,0,0,3.89182029811063,0,0,0,4.61512051684126
1110,20,107,11362,8,5,2004,2005,42,1039,0,797,1836,1836,0,0,1836,1,0,2,0,3,1,7,1,2004,3,862,125,185,0,0,0,0,0,3,1,280000,0,1,3,1,5,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,1,1,1,1.75985,-0.287682072451781,5.57323980861451,2.30258509299405,0.79902868509879,3.2188758248682,2.83321334405622,9.59485419333141,9.59485419333141,9.68240437718884,9.68290322361684,12.5425484535736,7.51588908521513,0,0,6.94697599213542,0,6.68210859744981,0,6.76041469108343,7.51588908521513,9.33811774191801,4.68213122712422,0,3.76120011569356,0,5.2257466737132,0,0,0,4.83628190695148
1111,60,19.6716,8000,6,5,1995,1996,0,219,0,554,773,773,885,0,1658,1,0,2,1,3,1,8,1,1995,2,431,224,84,0,0,0,0,0,6,2,188000,0,1,3,0,5,5,4,1,0,1,3,3,0,3,1,0,3,1,3,1,1,4,3,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.33873928104695,1.94591014905531,0.744207951781884,2.94443897916644,2.56494935746154,9.20522732258936,8.44225410475174,9.39024233725137,9.39074342294751,12.1442025609469,6.65157187358973,6.78671695060508,0,5.39362754635236,0,6.31896811374643,0,6.06842558824411,7.41397029019044,8.98732181285012,3.02876077756778,0,0,0,4.44265125649032,0,0,0,5.41610040220442
1112,60,80,10480,7,6,1976,1976,660,403,0,400,803,1098,866,0,1964,0,0,2,1,4,1,8,1,1976,2,483,0,69,0,0,0,0,0,9,2,205000,0,1,3,0,3,5,3,1,0,1,3,3,0,4,0,0,3,1,3,1,1,3,3,1,1,0,1,1,0,1,3,1,0,0,1,3,3,1,1,0,1,1,2.10051,-0.22314355131421,5.50736199348274,1.94591014905531,0.836671776645645,3.09104245335832,2.70805020110221,9.52872137317723,8.63444275146648,9.53481232087482,9.53481232087482,12.2307701361574,7.00215595440362,6.76503897678054,0,6.00141487796115,0,5.99396142730657,0,6.18208490671663,7.58324752430336,9.25731937317018,4.39444915467244,0,6.49375383985169,0,4.24849524204936,0,0,0,0
1113,20,73,7100,5,7,1957,1957,0,708,0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,1957,1,308,0,0,0,0,0,0,0,7,4,129900,0,1,3,0,5,5,3,1,0,0,3,3,0,0,0,0,3,0,3,0,1,3,3,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.10108519701833,1.38629436111989,0.434198046780862,2.77258872223978,1.79175946922805,8.31409733540581,8.31409733540581,9.18870807184907,9.18870807184907,11.7745279008585,6.70563909486,0,0,6.56385552653213,0,4.69134788222914,0,5.73334127689775,6.70563909486,8.86799089818209,4.30406509320417,0,0,0,0,0,0,0,0
1114,20,66,8923,5,7,1953,2006,0,643,0,365,1008,1008,0,0,1008,1,0,1,0,2,1,6,0,1953,1,240,0,18,0,0,0,0,0,5,3,134500,0,1,3,0,2,5,3,1,0,1,3,3,0,0,0,0,3,0,3,1,1,4,4,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.12989871492307,1.38629436111989,0.513817001062744,2.77258872223978,1.79175946922805,8.52535975408263,8.52535975408263,9.1866622446216,9.21343557688349,11.8093269129406,6.91671502035361,0,0,6.46769872610435,0,5.90263333340137,0,5.48479693349065,6.91671502035361,9.09649955555242,4.20469261939097,0,0,0,2.94443897916644,0,0,0,0
1115,20,90,5400,5,7,1954,2000,0,415,0,418,833,833,0,0,833,0,0,1,0,2,1,4,0,1955,1,326,0,0,0,0,0,0,0,8,4,117000,0,1,3,0,2,5,3,1,0,1,4,3,1,0,0,0,3,0,3,0,1,5,4,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.34352970936958,1.38629436111989,0.441509090201696,3.04452243772342,1.79175946922805,8.33471162182092,8.33471162182092,9.18717409394434,9.21044036697652,11.6699377607519,6.72623340235875,0,0,6.03068526026126,0,6.03787091992214,0,5.78996017089725,6.72623340235875,8.59433940059289,4.51085950651685,0,0,0,0,0,0,0,0
1116,20,93,12085,8,5,2007,2007,328,1004,0,730,1734,1734,0,0,1734,1,0,2,0,3,1,7,1,2007,3,928,0,0,0,0,0,0,0,11,3,318000,0,1,3,0,5,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,5,1,1,0,1,1,0,1,3,1,0,0,1,4,5,1,1,1,2,2,1.75985,-0.287682072451781,5.51630479071288,2.30258509299405,0.767983144016704,3.2188758248682,2.83321334405622,9.53769978408073,9.53769978408073,9.68390017054968,9.68390017054968,12.6698098064115,7.45876269238096,0,0,6.91274282049318,0,6.59441345974978,0,6.83410873881384,7.45876269238096,9.3998030369215,4.54329478227,0,5.79605775076537,0,0,0,0,0,0
